ChEMBL,text,labels
CHEMBL299031,CC[C@@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,0
CHEMBL4175781,COC(=O)c1cc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n(Cc2ccc(OC)cc2)c1=O,0
CHEMBL3648096,Cc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,0
CHEMBL2016680,O=C(Nc1ccccc1)[C@H]1O[C@@]23CC[C@]1(O)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,0
CHEMBL210011,N=C(N)NCCC[C@H]1C[C@H](OCc2ccc3ccccc3c2)CN1C(=O)[C@@H](Cc1ccccc1)NC(=O)C1CCCCN1,0
CHEMBL1407943,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,0
CHEMBL304397,CN(Cc1ccc2nc(N)nc(N)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,0
CHEMBL4531861,CC(=O)NC[C@H](NC(=O)[C@H](CCCN)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(OCCN)cc1)NC(=O)[C@@H]1CSCC[C@H](NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCC(N)=O)C(=O)N1)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(N)=O,0
CHEMBL18995,N#CCCCOc1ccc(OCc2cccc(Cl)c2)cc1C=O,0
CHEMBL3937516,COc1cc2ncnc(Nc3ccc4occc4c3)c2cc1OCCCCCCC(=O)NO,0
CHEMBL1834092,CSc1nc(N)nc(SCc2ccccc2)n1,0
CHEMBL4073071,NC(=O)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1-c1csc(-c2ccccc2)n1,0
CHEMBL4091966,C=CC(=O)N1CCC[C@@H](n2nc(I)c3c(N)ncnc32)C1,0
CHEMBL3343983,COc1ccc2c(NCCCCCCCNc3ccnc4cc(OC)ccc34)ccnc2c1,0
CHEMBL69027,CC[C@H](C)[C@@H](C(=O)N[C@H]1CCc2cccc3c2N(C1=O)[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)c1nc2ccccc2s1)C3)N(C)C(C)=O,0
CHEMBL3693352,Cc1nc2ccc(C3CC3)nc2n2c(-c3cc(C4(O)CCOCC4)ccc3F)nnc12,0
CHEMBL2046887,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cccc(OCCCCN7CCN(C(=O)Cn8ccnc8)CC7)c6nc-5c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
CHEMBL2437482,C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,0
CHEMBL138787,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3onc(N)c3c2)n1,0
CHEMBL1524459,CCCOc1ccc(N2CC(C(=O)Nc3cccc(Cl)c3Cl)CC2=O)cc1,0
CHEMBL1997442,COc1ccc2c(c1)C(N)=C(Cc1ccncc1)C2=O,0
CHEMBL2312999,NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCC(C(F)(F)F)CC2)C1,0
CHEMBL1801713,CCc1nc2c(C)cc(C)nc2n1[C@@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21,0
CHEMBL3920400,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2ccccc2C1C(=O)Nc1nccc2ccccc12)C(C)C,0
CHEMBL112098,CCCn1c(=O)c2c(nc3cc(C(C)(C)C)ccn32)n(Cc2ccccc2)c1=O,0
CHEMBL58504,CCCCN(C)c1cc(-c2ccccc2)cc(-c2ccc(O)c(C)c2)n1,0
CHEMBL1312446,COc1ccc(CCNC(=O)COC(=O)C23CC4CC(CC(C4)C2)C3)cc1,0
CHEMBL74548,Cc1ccc(Br)cc1-c1cc(Nc2ccc(Br)cc2)nc(N)n1,0
CHEMBL513090,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(Br)c2)C[C@H]2CC[C@H]1N2C.Cl,0
CHEMBL3314918,CC(C)Nc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,0
CHEMBL2206912,Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)c3ccc(F)cc3)c2)n1,0
CHEMBL28172,O=C1NCN(c2ccccc2)C12CCN(C1Cc3ccccc3C1)CC2,0
CHEMBL488645,COc1cc(C2=C(c3cn(COC(C)C)c4ccccc34)CNC2=O)cc(OC)c1OC,0
CHEMBL4086701,O=C(/C=C/c1ccc(O)c2oc(-c3ccc(O)c(O)c3)cc12)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0
CHEMBL1760033,COc1cc(Nc2ncnc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,0
CHEMBL241502,CCN(CC)CCCC(C)NC(=O)CCCc1cc(-c2cc(Cl)cc(Cl)c2)nn1-c1ccc2ccccc2c1,0
CHEMBL2263542,CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCc2csc(Br)c2)n1Cc1ccc(C(=O)OC)cc1,0
CHEMBL3663426,Cc1ccc(C(=O)N2C3CCC2C(COc2ccc(F)cn2)C3)c(-c2ncccn2)c1,0
CHEMBL195330,Nc1nc(-c2ccco2)c2ncn(Cc3ccc(Cl)cc3)c2n1,0
CHEMBL105764,CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OCC)C1CC,0
CHEMBL3358508,Cc1cccc(N2CCN(CCCCNC(=O)[C@@H]3CCc4ccccc4N3)CC2)c1,0
CHEMBL2368626,CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccccc3F)CC1)CC2.Cl,0
CHEMBL332097,CNCC[C@H](Oc1ccc(O)c2ccccc12)c1cccs1,0
CHEMBL394074,COc1cc(Br)c(CN(C(=O)CCCc2c[nH]c3ccccc23)[C@H]2CC[C@@H](C[C@H]3CC[C@@H](N)CC3)CC2)cc1OC,0
CHEMBL2430884,Cc1nnc2n1-c1ccccc1C(c1ccccc1)=NC2N,0
CHEMBL3947741,CS(=O)(=O)C1CN(C(=O)c2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)C1,0
CHEMBL3087316,NS(=O)(=O)c1ccc(CNC(=O)Cn2ccnc2[N+](=O)[O-])cc1,0
CHEMBL23967,NS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,0
CHEMBL103433,CCO/C(O)=C1\C(C)=NC(c2ccccc2)=C(C(=O)OCc2ccccc2)[C@@H]1C#Cc1ccccc1,0
CHEMBL200780,CCCn1c(=O)c2nc(-c3cnn(CC(=O)Nc4ccccc4Cl)c3)[nH]c2n(CCC)c1=O,0
CHEMBL3215450,C[C@@H]1O[C@@H](O[C@@H]2[C@H](CO)OCC[C@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)[O-])[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O.[Na+],0
CHEMBL387006,CN(Cc1ccccc1)Cc1c(-c2ccc(NC3=NCCN3)cc2)sc2c1c(=O)n(-c1ccccc1)c(=O)n2Cc1c(F)cccc1F,0
CHEMBL603663,O=C(c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Br)cc2)c1Cn1cncn1)N1CCN(c2ncccn2)CC1,0
CHEMBL64546,COc1ccc(NCCNC(=O)[C@H](CC(C)C)NC(=O)c2ccccc2)cc1,0
CHEMBL2087746,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1c(F)cn2c(C(C)(C)N)nnc2c1F,0
CHEMBL4554426,Cc1noc(-c2ccc(F)cc2)c1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,0
CHEMBL3968139,COc1cc(OC)cc(N(CCCN2[C@@H](C)CC[C@@H]2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,0
CHEMBL391085,Cc1cc(OCc2cc(-c3ccc(Cl)cc3)on2)cc2scc(CC(=O)O)c12,0
CHEMBL567094,Cc1c(Nc2c(C#N)cncc2-c2ccc(CN3CCCC3)o2)ccc2[nH]ccc12,0
CHEMBL201846,CCC(C)c1ncc(CCC(=O)OC)n1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0
CHEMBL417158,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1cccn1C,0
CHEMBL3916890,Nc1n[nH]c2cc(NC(=O)NCc3cccc(F)c3)ncc12,0
CHEMBL312887,CCC(C)[C@H]1C(=O)N(CCCc2ccccc2)CC(=O)N1CC(=O)N[C@@H](CC1CCCN(C(=N)N)C1)C(=O)c1nccs1,0
CHEMBL3666266,CC(CO)(CO)n1cc(C(=O)c2cncc(NC(=O)c3ccc(C(F)(F)F)c(F)c3)c2)c2cncnc21,0
CHEMBL604660,Oc1ncnc2c(C3O[C@H](CI)[C@@H](O)[C@H]3O)c[nH]c12,0
CHEMBL516640,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5cccc(C#N)c5)o4)cc32)cc1,0
CHEMBL1508636,Cc1ccnc(N2C(=O)C3C4CC(C(Br)C4Br)C3C2=O)c1,0
CHEMBL3650267,Cc1nn(C2CCCCC2)c2sc(C(=O)Nc3ccc(N4C(=O)CN(C)C4=O)cc3)cc12,0
CHEMBL289356,Sc1nnc(Nc2ccccc2)s1,0
CHEMBL3736406,O=C(Nc1ccccc1)Nn1c(CO[N+](=O)[O-])nc2ccccc2c1=O,0
CHEMBL4469694,N#Cc1ccc(N2CCC(Oc3ccc(F)cc3F)CC2)c(NC(=O)c2ccc(F)cn2)c1,0
CHEMBL220929,CCCOC1CN(C)CCN1c1ccc(Nc2nnc3cc(-c4c(C)cccc4C)cc(C)c3n2)cc1,0
CHEMBL1425966,Cc1ccc[n+](-c2nc([O-])sc2C=NNc2ccc([N+](=O)[O-])cc2)c1,0
CHEMBL1605858,C=CCCCCCCCCC(=O)NN,0
CHEMBL3658872,O=C1NCC=CCN1[C@H]1O[C@H](CO)[C@@H](O)C1(F)F,0
CHEMBL2178953,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,0
CHEMBL4160021,COc1ccc(CCN(C)CCCn2c3ccccc3c3ccccc32)cc1OC,0
CHEMBL3691923,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)C[C@@H](N)[C@@H]1OCCS(C)(=O)=O,0
CHEMBL3608793,Clc1cccc(Nc2n[nH]c3ccccc23)c1,0
CHEMBL472798,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ncccn34)CC2)[C@@H](c2cccc(F)c2)C1,0
CHEMBL484950,CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,0
CHEMBL1472453,Cc1ccc2nc(NC3=NC4(CCCC4)C4=C(CCCC4=O)N3)oc2c1,0
CHEMBL137617,C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0
CHEMBL235199,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](C2CCc3ncnn3C2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,0
CHEMBL198574,Oc1nc2ccc(Cl)cc2n2nc(-c3ccccc3)nc12,0
CHEMBL4127843,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1NC(=O)CCCCC[n+]1ccccc1.[Br-],0
CHEMBL3416906,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,0
CHEMBL1210362,CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)c1,0
CHEMBL1671937,Cc1cc(C(=O)Nc2nccs2)cc(Cl)c1NC(=O)CC(C)(C)C,0
CHEMBL606319,CCNC(=O)[C@H]1OC(n2cnc3c(N)nc(C#CCn4ccnc4)nc32)[C@H](O)[C@@H]1O,0
CHEMBL374833,NCCCC[C@@H](C(=O)NCc1ccccc1)N1Cc2[nH]c3ccccc3c2C[C@@H](NC(=O)CC(c2ccccc2)c2ccccc2)C1=O,0
CHEMBL3633854,CCc1cc(OC)ccc1-c1ccc(C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@](C)(Cc2c(F)cccc2F)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCCc2ccccc2)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)O)C(C)(C)S)C(C)(C)S)cc1,0
CHEMBL4071408,Cc1cc(C2=NN(CC3CC(Br)=NO3)C(=O)Cc3cc4c(cc32)OCCO4)cc(C)c1N,0
CHEMBL3601341,CC(C)N1CCN(c2nccc3ccc(NC(=O)CCCCCCC(=O)NO)cc23)CC1,0
CHEMBL3952106,COc1cc(-c2c(C)noc2C)ccc1Nc1cc2c(-c3cnn(C)c3)cccc2cn1,0
CHEMBL209503,Oc1nc2ccc(N[C@H](COc3cncc(-c4ccc5nc(O)sc5c4)c3)Cc3c[nH]c4ccccc34)cc2s1,0
CHEMBL4474248,C[C@]12CC[C@@H]3[C@](CC[C@@H]4[C@](C)(CO)C[C@@H](O)C[C@@]34C)(C1)OC2=O,0
CHEMBL3431644,CC(=O)Nc1cccc(C#C[C@H]2CCCCN2C(=O)COc2ccccc2)c1,0
CHEMBL402067,CCOC(=O)CNC(=O)O[C@H](C)[C@H]1c2ccccc2-c2c3c(c4c([nH]c5ccccc54)c21)CNC3=O,0
CHEMBL323517,O=C(N[C@H]1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)C1)c1csc(-c2cccnc2)n1,0
CHEMBL3898673,Cc1ccc(NS(=O)(=O)/C=C/c2ccc3ccccc3c2)c(S(N)(=O)=O)c1,0
CHEMBL40335,CN1C(=O)N(CC(COc2ccc(-c3cccs3)cc2)N(O)C=O)C(=O)C1(C)C,0
CHEMBL341124,CCOC(=O)c1cn(Cc2ccccc2OC)c2c(C#N)c(-c3ccc(OCC(C)C)cc3)c(CN(C)CCc3ccccn3)n2c1=O,0
CHEMBL1203188,Cl.O=C(NC1CCCCCCC1)[C@H]1Cc2c(sc3ccccc23)CN1,0
CHEMBL3933453,NC(=O)c1ccc(NC2CNCCC2c2cccc(C(F)(F)F)c2)c2cncnc12,0
CHEMBL3139072,CCCCNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,0
CHEMBL610287,O=C(/C=C/c1ccc(Cl)cc1)N[C@@]12CCC(=O)[C@@H]3Oc4c(OCC5CC5)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5,0
CHEMBL3957610,c1ccc2c(c1)CC(Nc1nc(-c3ccncc3)nc3ccccc13)C2,0
CHEMBL1783071,N=C(N)C1CC1,0
CHEMBL3657561,CS(=O)(=O)c1ccc(-c2ccc(C[C@@H](C#N)NC(=O)[C@H]3N[C@@H]4CC[C@H]3C4)s2)cc1,0
CHEMBL1801186,CCOc1ccc(-n2nc3c(N4CC[C@@H](F)C4)nnc(C)c3c2C)cc1,0
CHEMBL2335738,COc1ccc2c(c1)CCN1CC[C@](O)(c3ccc(Cl)cc3)C[C@H]21,0
CHEMBL566233,O=C(NO)[C@H]1C[C@H](OC(=O)N2CCCC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,0
CHEMBL4465671,CC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,0
CHEMBL3323114,CN(C)Cc1cccc2nc(C(=O)NCCCCN3CCN(c4cc(C(F)(F)F)nc(C(C)(C)C)n4)CC3)cn12,0
CHEMBL3978756,CC(C)c1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(=O)O)C3=O)cn2)cc1,0
CHEMBL3104438,CC(C)(C)C(=O)N1CCC2(CC1)CN(C(=O)Nc1ccc(C(F)(F)F)cc1)CCO2,0
CHEMBL4459022,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1c1coc2ncccc12,0
CHEMBL3759178,Cc1ccc2c(CCl)cc(=O)oc2c1C,0
CHEMBL398336,Cc1ccccc1OCCNc1cc(N2CCNCC2)ccc1[N+](=O)[O-],0
CHEMBL3932581,FC(F)(F)c1ccc(CN2CCC(c3[nH]c(=S)n4cnc5[nH]ccc5c34)CC2)cc1,0
CHEMBL232712,C[C@H](NC(=O)O[C@H](Cn1cnc2cc(Cl)c(Cl)cc21)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1,0
CHEMBL1395040,Cc1ccc2c(c1)CC(C)N2S(=O)(=O)c1nnc(NC(=O)C(C)C)s1,0
CHEMBL3426635,CC[C@H](C)OC(=O)c1ccc(F)c(NC(=O)c2cccc(-c3cc(C(=O)Nc4ccncc4F)ccc3CN)c2)c1,0
CHEMBL440499,CC(C)Oc1ccccc1N1CCN(Cc2cc(CN3CCCCC3=O)n(C)n2)CC1,0
CHEMBL3672357,Cc1cc(O)c(-c2ccc([C@H](C)CN)c(F)c2)c2c1[nH]c(=O)c1sccc12,0
CHEMBL2334592,Cc1nc2ccc(Cl)cc2n1-c1ccnc(N)n1,0
CHEMBL404680,CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](O)CN2)c1,0
CHEMBL523952,OC[C@H]1O[C@]2(ON=C(c3ccccc3)S2)[C@H](O)[C@@H](O)[C@@H]1O,0
CHEMBL3609051,CC[C@H](C)[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](N)CCCNC(=N)N)CSSC[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](CCCCN)NC3=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC1=O,0
CHEMBL301483,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,0
CHEMBL284535,COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N([C@@H]4CCN(Cc5ccccc5)C4)CC(=O)N32)cc1C,0
CHEMBL213268,CCN[C@H](CN[C@H](CN[C@@H](Cc1ccc(O)cc1)CN1CCC[C@H]1CN)Cc1ccc(O)cc1)Cc1ccc(O)cc1,0
CHEMBL1603862,Cc1ccc(OC(=O)CCN2C(=O)c3ccccc3C2=O)cc1C,0
CHEMBL1355337,CCCCNc1nc(Oc2ccc(OCC)nn2)nc(N2CCOCC2)n1,0
CHEMBL4086057,CCc1cc(O)ccc1-c1ccc2c(-c3ncc[nH]3)n[nH]c2c1,0
CHEMBL3672456,C[C@H]1CN(C(=O)CC#N)C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3ccnc(F)c3)cc12,0
CHEMBL4538624,COc1ccc(C2CN(C(=O)C[C@@H]3CCN(C#N)C3)C2)cc1-c1cnn(C)c1,0
CHEMBL3670923,CC1(C)OCC(N)=N[C@](C)(c2cc(Nc3ccc(Cl)nc3)ccc2F)C1(F)F,0
CHEMBL3956465,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)c(OC)c3OC)ncc2C(F)(F)F)c1,0
CHEMBL3691490,OCC1CCN(c2nccnc2C2CN(c3cnc4cc(Cl)ccc4n3)C2)CC1,0
CHEMBL3800062,Cc1ncccc1N1C(=O)c2c(Cl)ccc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c2C1=O,0
CHEMBL1544447,O=C(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C1CCCCC1,0
CHEMBL1698,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,0
CHEMBL573003,Oc1cccc(-c2ccc(-c3ccc(O)c(O)c3)s2)c1,0
CHEMBL283294,CCCCCCCCCCCCCCOc1ccc(OCC(=O)CSCCC(=O)O)cc1,0
CHEMBL1331050,COc1ccc(N2C3=C(CC4=C2CC(C)(C)CC4=O)C(=O)CC(C)(C)C3)cc1,0
CHEMBL1593156,Cn1nnnc1Sc1ncnc2scc(-c3ccc4ccccc4c3)c12,0
CHEMBL4285281,COc1cc2c3c(c1OC)-c1ccccc1[C@@H](O)[C@@H]3NCC2,0
CHEMBL325917,Brc1ccc2[nH]ccc2c1,0
CHEMBL69620,O=C1Nc2cccnc2N(C(=O)CN2CCN(CCCN3C(=O)c4ccccc4C3=O)CC2)c2ccccc21,0
CHEMBL3980131,CC1CCCCN1c1cncc(-c2c[nH]c3ccc(-c4nnc(N)o4)cc23)n1,0
CHEMBL4239924,CSc1sc(C(=N)N)cc1-c1nc(-c2cccc(NS(=O)(=O)c3ccc(F)cc3F)c2)cs1,0
CHEMBL3142618,C[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)Nc1n[nH]c(=S)s1,0
CHEMBL213905,CCOC(=O)c1cnc2ccc(C(=O)OC)cc2c1Nc1cccc(C(C)=O)c1,0
CHEMBL3699627,CC(C)Cn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(CCN4CCOCC4)cc3)nc21,0
CHEMBL3641955,O[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CCOC5)c4n3)nn2)C1,0
CHEMBL3218166,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1cccnc1,0
CHEMBL3704960,C[C@H]1[C@H](Nc2nc3ccccc3o2)CCCN1C(=O)c1ccccc1-n1nccn1,0
CHEMBL477197,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,0
CHEMBL63707,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC(CCCCNC(=O)Nc1ccccc1Cl)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc1ccc(C)cc1)C(N)=O,0
CHEMBL9461,CS(=O)(=O)N1CCN(C(=O)[C@H](Cc2ccc(C(N)NN)cc2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,0
CHEMBL134171,COc1ccc2c(c1)C(CCNC(C)=O)CC2,0
CHEMBL3939194,COc1cc(C#N)cc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,0
CHEMBL4468100,CCCC(C)(C)C(=O)N(CC)CCCC1CCN(CC(=O)N2c3ccc(Cl)cc3C(=O)Nc3cccnc32)CC1,0
CHEMBL430376,O=C(Nc1ccccc1)Nc1cc(Cl)c([N+](=O)[O-])cc1O,0
CHEMBL479411,CNCc1cc(NS(C)(=O)=O)ccc1Sc1ccc(SC)cc1,0
CHEMBL1536424,COc1ccc(CN(C)C(=O)CC(c2ccccc2)c2ccccc2)cc1,0
CHEMBL271849,CC(C)Cn1c2ccc(C(=O)c3ccsc3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,0
CHEMBL549600,O=C(NC1CCCCCC1)c1ccc(CNS(=O)(=O)c2cccc(Cl)c2)cc1,0
CHEMBL4075667,C#CCN(CCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1,0
CHEMBL2178606,COC(C)(C)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,0
CHEMBL461875,COc1ccc(CCCN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,0
CHEMBL210625,CCC[C@H](NC(=O)[C@H](CC(C)C)NCC(F)(F)F)C(=O)c1nnc(-c2ccco2)o1,0
CHEMBL2164421,CC(C)c1cc2c(-c3ccc(S(=O)(=O)NCCO)cc3)ccnc2[nH]1,0
CHEMBL188478,Cc1cc(C)nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)c1,0
CHEMBL2403070,CCOC(=O)c1cc(Nc2ncc(Cl)c(-c3cccc(CC#N)c3)n2)ccc1N1CCN(C)CC1,0
CHEMBL3642347,CN(c1ncccc1CNc1cccn2nc(Nc3ccc(OCCN4CCCC4)cc3)nc12)S(C)(=O)=O,0
CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0
CHEMBL122511,CCCCCc1nc2[nH]cnc2c2nc(-c3ccccc3)nn12,0
CHEMBL3701607,Cn1cnc2cc(-c3cnc4nc[nH]c4c3)nc(NC3CC3)c2c1=O,0
