ChEMBL,text,labels
CHEMBL553657,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1C/C=C\C[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,0
CHEMBL232518,CCCC[C@H](NC(=O)O[C@H](Cn1ccc(C(F)(F)F)n1)C(C)(C)C)C(=O)CNS(=O)(=O)c1ccccn1,0
CHEMBL1098202,COc1ccc(/C=C2\S/C(=N\C(C)C)N(c3ccccc3)C2=O)cc1OC,0
CHEMBL1234200,CS(=O)(=O)c1cccc(-c2cc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,0
CHEMBL2205827,COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC,0
CHEMBL1081296,N[C@H](CNc1ncc(-c2ccc3cncnc3c2)s1)Cc1ccc(C(F)(F)F)cc1,0
CHEMBL2375948,O=C(O)[C@H](CCCc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,0
CHEMBL3923727,COc1cc(-c2ccc(Cl)cc2F)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,0
CHEMBL1591950,O=C(COC(=O)C1CC1)Nc1ncc(Cl)cc1Cl,0
CHEMBL321602,CC(C)C[C@H]1C(=O)N[C@H](C(=O)c2ccc(C(C)(C)C)cc2)Cc2ccc(cc2)OCCCC[C@@H]1C(=O)NO,0
CHEMBL4585130,CC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)NCC(N)=O)[C@@H](C)O,0
CHEMBL3944771,CC(C)N1CCN(C(=O)OC2CCN(c3ccc(-c4nccs4)cn3)CC2)CC1,0
CHEMBL3894067,Cn1cc(CN2CCN(C(=O)OC(C(F)(F)F)C(F)(F)F)CC2)c(-c2ccccc2Cl)n1,0
CHEMBL342447,Fc1ccc2c(c1)nc(N1CCN(Cc3ccccc3)CC1)c1cccn12,0
CHEMBL4204292,COC1CCN(c2nc(NCc3nc4c(F)c(F)ccc4[nH]3)c3ncn(-c4cccc(F)c4)c3n2)CC1,0
CHEMBL3909811,CC1C(c2ccc3c(n2)N(C)S(=O)(=O)N3CC2CC2(F)F)C1C(C)(C)O,0
CHEMBL3298824,O=C(CC1CNC(=O)c2cc(-c3ccc(F)c(F)c3)cn21)NCc1ccco1,0
CHEMBL3317830,CC(C)CN(Cc1ccc(N2CCC(C#N)CC2)cc1)S(=O)(=O)Cc1ccccc1,0
CHEMBL1575086,Brc1ccc(C2=NN=C(c3ccncc3)c3ccccc3N2)cc1,0
CHEMBL3898335,COc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)C1CCc3ccccc3O1)CC2,0
CHEMBL64227,CCN(CC)C(=O)c1cccc(CN2CCN(c3ccccc3OC(C)C)CC2)c1,0
CHEMBL3696428,OCC1(NCc2cccc(-c3ccc(F)c(Cl)c3)n2)CCCC1,0
CHEMBL3353407,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0
CHEMBL578159,N#Cc1nc(Nc2cc(F)cc(F)c2)c2ncn(CC(F)F)c2n1,0
CHEMBL1836758,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cl)cc(C(=O)N3CCNCC3)c2)n1,0
CHEMBL4593305,CC(Nc1ccc(C(=O)O)c(NC(=O)c2sc3ccccc3c2Cl)c1)c1ccc(Cl)cc1,0
CHEMBL3421731,Cn1cc(-c2cn(C)c3ccc(Oc4ccc(NC(=O)[C@@H]5CCCN5)cc4)cc23)cn1,0
CHEMBL3343924,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2c([nH]c3ccccc32)c(-c2ccc(F)cc2)n1,0
CHEMBL143514,COC(=O)N[C@H]1Cc2ccc(NC(=O)c3cc(C)ccc3-c3ccc(C(F)(F)F)cc3)cc2C1,0
CHEMBL3745816,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1,0
CHEMBL1320446,CN(c1ccccc1)S(=O)(=O)c1cc(C(=O)Nc2nc3ccccc3[nH]2)ccc1Cl,0
CHEMBL211310,Cc1ccc(CCc2noc(-c3cc4c(CCN(C)C)cccc4[nH]3)n2)cc1,0
CHEMBL3643389,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5ccnn5C)C4)c3C2)cc1C(F)(F)F,0
CHEMBL96051,O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,0
CHEMBL3707086,C[C@@H]1[C@H]2c3cc(Br)ccc3C[C@@H](c3ccc(Br)cc32)N1C,0
CHEMBL61610,CCO[C@H]1CC[C@@](CS)(C(=O)N[C@@H](Cc2ccccc2)C(=O)NC)CC1,0
CHEMBL395227,CC(C)CCN(CCC(C)C)C(=O)c1ccc2nc(Nc3ccc(-c4ccccc4)cc3)n(CCCN3CCCCC3)c2c1,0
CHEMBL2236335,CC(=O)NC(=S)Nc1ccc(Br)cc1,0
CHEMBL1336036,N#Cc1nc(-c2ccc(OCc3ccccc3)cc2)oc1NCCCn1ccnc1,0
CHEMBL3929619,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(F)cc1F,0
CHEMBL4081888,CC(=O)c1nn(CC(=O)N2[C@H](C(=O)Nc3cccc(Br)n3)C[C@H]3C[C@H]32)c2ccccc12,0
CHEMBL23559,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1,0
CHEMBL1253591,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)c2ccccc2)C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]21,0
CHEMBL3653996,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCC(N6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,0
CHEMBL122994,CC(C)=CCn1c2c(ccc1=O)C(NCCc1cc(Cl)cc(Cl)c1)CCC2,0
CHEMBL3729506,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCC(O)(c2cccc(C(F)(F)F)n2)CC1,0
CHEMBL11756,CC(C)Sc1ccc(CC2CCN(C3CCN(C(=O)c4cccc5ncccc45)CC3)CC2)cc1,0
CHEMBL1353643,Cc1cc(N2C(=O)C(O)=C(C(=O)c3cc4ccccc4o3)C2c2ccc(Br)cc2)no1,0
CHEMBL1499964,COc1ccc(C(=O)Nc2cc(O)nc3ncnn23)cc1,0
CHEMBL263603,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CS)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)O)[C@@H](C)O,0
CHEMBL194552,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O,0
CHEMBL367569,CCCc1nc2ccc3cc2c(=O)n1Cc1ccc(cc1)-c1ccccc1S(=O)(=O)NC(=O)CCCCCCCN3,0
CHEMBL247553,Cc1ccc(-c2ncc(C(=O)N[C@@H](CC(C)C)C(N)=O)nc2-c2ccc(C)cc2)cc1,0
CHEMBL1299346,CSc1ccc(C2C(C#N)=C(N)Oc3c2ccc(=O)c2c(C)oc(C)c32)cc1,0
CHEMBL96937,CC(C)(C)NCC(=O)N1CCC[C@H]1C#N,0
CHEMBL1406203,Cc1ccc(Nc2nnc(SCc3cc(=O)n4ccsc4n3)s2)c(C)c1,0
CHEMBL4089615,Cc1ccc(-c2c(CCc3nc(C(N)=O)cs3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,0
CHEMBL4434713,O=C(/C=C/c1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O,0
CHEMBL4063145,O=C1COc2c(N3CCN(CCCCOc4ccn5ncc(/C=N/O)c5c4)CC3)ccc(O)c2N1,0
CHEMBL155234,COc1ccc(S(=O)(=O)N2CCc3cc(C)c(C(F)(F)F)cc32)cc1N1CCNCC1,0
CHEMBL4103972,Cn1c(CNc2cccc(C(=O)NCc3c(F)cccc3F)c2)nnc1-c1ccncn1,0
CHEMBL3416602,CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,0
CHEMBL279013,c1ccc2c(c1)CCNC2c1ccc2ccccc2c1,0
CHEMBL3220227,Cc1c(=O)n(Cc2ccccc2)c(=O)n2cc(C(=O)NCc3ccc4nsnc4c3)sc12,0
CHEMBL3731414,Cc1nc(NC(C)c2cccc(OCC(=O)N3CC3C)c2)cc(-c2ccc3ncsc3c2)n1,0
CHEMBL165224,Cn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,0
CHEMBL4524544,CCn1c(C(O)(c2ccccc2)c2ccccc2)nc2ccc(CNC(=O)NC)cc21,0
CHEMBL3690716,CCOc1ccc(C#Cc2ccc(CC(C)NC(=O)N(C)CC)cc2)cc1,0
CHEMBL281214,O=C(c1cccc(CN2CCC(c3ccccc3)C2)c1)N1CCCCC1,0
CHEMBL3353944,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@@H](C(=O)N(CC(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,0
CHEMBL49978,C=C1C=C(C)CC(C)(C)C1C/C=C/c1cc(OC)c(Br)cc1O,0
CHEMBL3753283,CN(C)CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,0
CHEMBL1538744,O=C(NCc1ccc(Cl)cc1)c1noc2c1CCCCC2,0
CHEMBL4112112,CC1(C)c2cc(OC[C@@H](O)[C@H](O)CO)ccc2C(=O)c2c1[nH]c1cc(C(=O)NCc3ccccc3)ccc21,0
CHEMBL1834796,O=C(CNc1nn(CCO)c2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3nccs3)CC2)C1,0
CHEMBL32478,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccc(C(F)(F)F)cc4)nn3C)[nH]c2n(CCC)c1=O,0
CHEMBL329329,COc1cccc(Cc2noc(-c3[nH]c4ccccc4c3CCN(C)C)n2)c1,0
CHEMBL3138330,CCCC[C@@]1(O)CC[C@@]2(C)C(CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,0
CHEMBL509059,COC[C@@H]([C@H](O)[C@H](O)C(=O)N[C@H](C)C[C@H](C)c1nc(/C=C/C[C@@H]2O[C@]3(C[C@@H](O)[C@@H]2C)O[C@H]([C@H](C[C@H](O)[C@H](C)[C@H](O)[C@H](C)/C=C(C)/C(C)=C/C=C/C(C)=C\C#N)OC)[C@H](OP(=O)(O)O)C3(C)C)co1)N(C)C,0
CHEMBL463805,COC1=CC2=C[C@H]3[C@](C)(CC[C@H]4C(C)(C)CCC[C@@]43C)OC2=CC1=O,0
CHEMBL3963791,N#Cc1cccc(-c2c[nH]c3ncnc(N4CCC(c5cc[nH]n5)CC4)c23)c1,0
CHEMBL1507190,CC(C)CCNC(=O)C1CCN(c2nnc(-n3cccc3)s2)CC1,0
CHEMBL1375029,CC(=O)n1cc([C@@H]2C=C(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)O[C@H](OCc3ccc(CO)cc3)C2)c2ccccc21,0
CHEMBL3903115,Nc1ncc(-c2ccc(F)cc2)c(-c2ccccc2)n1,0
CHEMBL3922966,CCOc1ccc(C[C@@H](NC(=O)c2ccccc2)C(=O)N[C@@H](Cc2ccccn2)C(=O)NCc2ccc(CN)cc2)cc1,0
CHEMBL1718628,O=C(Nc1cccc(NC(=O)C2CCCC2)c1)c1ccccc1Br,0
CHEMBL502292,CC(C)CNC(=O)c1ccc(-c2ccc(-c3sccc3CO)cc2C(=O)Nc2ccc(C(=N)N)cc2)c(C(=O)O)c1,0
CHEMBL1946849,O=C(Nc1c(F)c(F)c(-c2ccc(C(F)(F)F)cc2)c(F)c1F)c1nonc1O,0
CHEMBL4111107,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cccc(F)c3)nc12)c1ccncc1,0
CHEMBL131037,COc1ccc(OC)c2c1C(=O)C(Cl)=C(Cl)C2=O,0
CHEMBL3930448,O=C(N[C@@H]1CCNC1)c1cc(NC(=O)c2cc(-c3ccccn3)c(F)cc2Cl)n(-c2ccccc2)n1,0
CHEMBL3695943,C[C@H](NC(=O)c1c(Cl)sc(Cl)c1Cc1cccc(C(F)(F)F)c1)c1ccc(C(=O)O)cc1,0
CHEMBL151552,NC1=NC(OCc2cncc(Br)c2)c2[nH]cnc2N1,0
CHEMBL4457118,O=C(c1ccc(-c2ccc(F)c(F)c2)o1)N1CCN(Cc2ccc(OC3CCNCC3)c(Cl)c2)CC1,0
CHEMBL96383,COC(=O)c1sc(CBr)cc1NC(=O)Nc1ccc(C)cc1,0
CHEMBL3209703,COc1cccc(/N=C/c2nc(-c3ccccc3)oc2OC(C)=O)c1,0
CHEMBL1349613,COC(=O)c1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1,0
CHEMBL355596,O=C(O)CC/C=C\CC1COC(c2ccc(Cl)cc2Cl)OC1c1cccnc1,0
CHEMBL4213430,CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(CO)(c3ccccc3)CC2)CC1,0
CHEMBL554426,Cl.O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2c(O)cccc2C1CN1CCCC1,0
CHEMBL140646,CC(C)(C)OC(=O)N[C@H]1CCCN(CC(=O)N[C@H]2CCCC(C(=N)N)C2O)C1=O,0
CHEMBL424575,CCC[C@@H]1CN(Cc2ccccc2)C[C@@H]1CNC(=O)c1cc(Cl)c(NC)cc1OC,0
CHEMBL1209098,Cc1c(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)cnn1-c1ccccc1,0
CHEMBL258785,CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3cc(F)ccc3c(=O)n2-c2ccccc2)CC1,0
CHEMBL4555818,Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,0
CHEMBL1606971,COC(=O)c1ccc(CSc2nc3ccccc3c(=O)n2Cc2ccco2)o1,0
CHEMBL520943,CC(Oc1ccccc1)C(=O)N1CCN(C(=O)c2cccc(CCOc3ccccc3C(N)=O)c2)CC1,0
CHEMBL4113649,C=C[C@H]1OC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]12,0
CHEMBL193240,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0
CHEMBL4287267,Cc1cc(-c2ccc3c(c2)CCC3N2CCC(N(C)C(=O)NCc3ccc(C#CC4CC4)c(Cl)c3Cl)CC2)ncn1,0
CHEMBL1329230,Cc1cc(C)nc(Nc2ccc(N3CCCC3)cc2)n1,0
CHEMBL3977167,CCn1c2ccccc2c2cc(C(=O)C(=O)Nc3ccccc3)ccc21,0
CHEMBL484390,CCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21,0
CHEMBL1512038,CC(=O)c1ccc(NC(=O)c2sc(-n3nc(C)c(CCC(C)C)c3C)nc2C)cc1,0
CHEMBL3671984,O=C(O)CCNC(=O)c1ncc2c(cc(-c3cccnc3)c(=O)n2Cc2ccccc2)c1O,0
CHEMBL3906986,O=C(NCCc1ccc(Cl)cc1)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,0
CHEMBL56275,C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](/C=C\[C@H]3CCC[C@H](C)N3C)[C@H]12,0
CHEMBL1524443,COc1ccccc1Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,0
CHEMBL3961516,O=C(c1ccc2cc(Oc3ccc(OC(F)F)cn3)ccc2n1)N1CCNCC1,0
CHEMBL4091348,Nc1ccccc1NC(=O)c1ccc(COc2ccc(F)cc2)cc1,0
CHEMBL203616,NC(CCSCc1cccc(Cl)c1)C(=O)O,0
CHEMBL3728379,C=Cc1ccc(C(=O)N2CCc3nc(N[C@@H](C)c4ccc(C(F)(F)F)cc4)n(OC)c(=O)c3C2)cc1,0
CHEMBL429480,NC(=O)c1ccc2[nH]c(-c3ccc(O[C@H]4CC[C@H](CO)CC4)cc3)nc2c1,0
CHEMBL1317364,CCOc1ccc(/C=C/c2nc(C#N)c(NC3CCCCC3)o2)cc1,0
CHEMBL2112157,CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cc(OC)ccc4OC)nc(Cl)nc31)[C@H](O)[C@@H]2O,0
CHEMBL3800528,Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)c4ccccc4)cc3)ncnc21,0
CHEMBL253066,C[C@H]1CN=C(C(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)NS(=O)(=O)c2cccc(C(F)(F)F)c2)N1,0
CHEMBL2206476,COc1cccc(-c2csc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)n2)c1,0
CHEMBL523683,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(NC(=O)Nc3ccsc3)cc12)C(=O)O,0
CHEMBL1340171,O=C(C1CC(c2ccc(F)cc2)=NO1)N1CCCc2ccccc21,0
CHEMBL3671164,COCCCCN1C[C@H](C)N(C(=O)c2cc3c(cc2C)[nH]c(=O)c2cnn(CC4CC4)c23)C[C@H]1C,0
CHEMBL3238225,COc1ccc(C2=N[C@]3(CC[C@@H](C(C)(C)C)CC3)N([C@H](CCC(C)(C)C)c3ccc(C(=O)NCc4nn[nH]n4)cc3)C2=O)cc1,0
CHEMBL1097604,COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)Cc5c[nH]c6ccccc56)c4)cc3c2cc1OC,0
CHEMBL1907654,CN(C)CCN(C)CCNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(N/N=C(\S)NC(c2ccccc2Cl)c2ccccc2Cl)c([N+](=O)[O-])c1,0
CHEMBL229290,CS(=O)(=O)N1CCC(CN(C(=O)Nc2ccc(F)c(Cl)c2)[C@@H]2CC[C@]3(c4cccc(CN)c4)CC3C2)CC1,0
CHEMBL1288534,CC(=O)c1cc2ccc(=O)oc2cc1O,0
CHEMBL3983127,FC1(F)CCC(c2nnn3cnc4[nH]ccc4c23)CC1,0
CHEMBL3674362,COc1cc(-c2ccc3ncc(C(=O)C4CC4)c(C4=CCNCC4)c3c2)cc(Cl)c1O,0
CHEMBL341636,CC(C)OC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,0
CHEMBL1561936,CN(c1cccc(NC(=O)CN(c2ccc(C34CC5CC(CC(C5)C3)C4)cc2)S(C)(=O)=O)c1)S(C)(=O)=O,0
CHEMBL191421,CCCn1c(=O)c2c(nc3[nH]c(C(C)(C)C)cn32)n(Cc2ccccc2)c1=O,0
CHEMBL3577311,NCCCC[C@@H]1N[C@@H](c2ccc3ccccc3c2)c2[nH]c(C(=O)O)cc2N(CCc2ccc(O)cc2)C1=O,0
CHEMBL210514,COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,0
CHEMBL3677257,Cc1cnnc(N2CCC(Oc3cc(C(F)(F)F)ccc3Cl)CC2)n1,0
CHEMBL4530441,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)OCCNc2nnn[nH]2)CC[C@H]1C,0
CHEMBL379430,C[C@@H](NCC(=O)O)C(=O)NC1(C(=O)NCc2ccc(C(=N)N)cc2)Cc2ccccc2C1,0
CHEMBL286615,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,0
CHEMBL6853,Nc1ccc(S(N)(=O)=O)cc1F,0
CHEMBL1989853,O=C1/C(=N\c2cccc(O)c2)C(N2CCCCC2)=C(O)c2ccccc21,0
CHEMBL145233,C/C(=C\COP(=O)(O)OP(=O)(O)O)CO,0
CHEMBL3190729,COc1c(Br)cc(/C=N/n2c(S)nnc2-c2ccccc2)c(O)c1Br,0
CHEMBL119990,COc1ccccc1[C@H](C)C(=O)N1CC2[C@@H](C1)C(c1ccccc1)(c1ccccc1)CC[S+]2[O-],0
CHEMBL509669,CC(C)(C)CC(=O)OCC1(CO)C/C(=C/c2cccc(C(F)(F)F)c2)C(=O)O1,0
CHEMBL382241,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cc([S+](C)[O-])ccc21,0
CHEMBL54222,O=C(O)Cn1nc2c(cc1=O)CCc1ccccc1-2,0
CHEMBL3092193,CNS(=O)(=O)Nc1cccc(Cc2c(CF)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,0
CHEMBL202728,c1nc(CCCCNC2CCCCCC2)c[nH]1,0
CHEMBL3752627,C[C@H]1CC=C(C(=O)O)[C@](C)(c2ccc(Cl)c(C(F)(F)F)c2)C1,0
CHEMBL3950011,COc1cc(-c2cccc(OC)c2C)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,0
CHEMBL3353542,C[C@@H]1OC(=O)[C@@H]1NC(=O)OCCCCCc1ccc(F)cc1,0
CHEMBL3959584,CC(=O)N1CCc2[nH]nc(Nc3ccccc3)c2C1,0
CHEMBL1683742,COc1c(C)c2c(c(O)c1CCOP(=O)(O)COP(=O)(O)OC[C@@H]1O[C@H](n3cnc4c(N)ncnc43)[C@@H](O)[C@H]1O)C(=O)OC2,0
CHEMBL60440,CCCCC1=C(c2nnn[nH]2)C(c2ccc3c(c2)OCO3)Oc2ccc(OC(C)C)cc21,0
CHEMBL1928959,O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,0
CHEMBL41057,FC(F)(F)c1cc(CN2CC[C@H](NCc3ccnc4ccccc34)C[C@H]2Cc2ccccc2)cc(C(F)(F)F)c1,0
CHEMBL8622,CCCCCC(O)c1cccc(OCc2cccc(C(F)(F)F)c2)c1,0
CHEMBL2218540,O=C(c1cccc(Cl)c1Cl)N1CCN(c2cccc(Cl)c2)C(=O)C1,0
CHEMBL1440811,Cn1c(=O)c2sccc2n2c(CCCC(=O)NCc3ccccc3)nnc12,0
CHEMBL1392013,CCCCOc1ccc(C2OC34CCCCC3C(C#N)(C#N)C2(C#N)C(=N)O4)cc1,0
CHEMBL3190746,C/C(CC(=O)N1CCN(C=O)CC1)=N\NC(=O)c1cc2ccccc2cc1O,0
CHEMBL2179252,Cn1c(-c2ccc(O)cc2)cc(-c2ccc(O)cc2)c1-c1ccc(O)cc1Cl,0
CHEMBL1576939,COc1ccc(S(=O)(=O)N(C(=O)C(C)C)c2ccc3oc(=O)sc3c2)cc1,0
CHEMBL3421966,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1nccc(-c2c[nH]c3cnccc23)n1,0
CHEMBL3972262,Cc1nnc2c(NC3CCN(S(=O)(=O)CCCN(C)C)CC3)cc(N(C)Cc3ccccc3)nn12,0
CHEMBL3697918,Cn1nc(C(C)(C)C)cc1NC(=O)c1cc(Cl)cc(Nc2ncnc3cnc(N4CCCC4)nc23)c1,0
CHEMBL3692042,Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)O)cnc12,0
CHEMBL3657471,COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,0
CHEMBL3973353,CN1C(=N)N[C@](C)(c2sc(-c3ccc(-n4nccn4)cc3)cc2Cl)CS1(=O)=O,0
CHEMBL4105127,CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,0
CHEMBL191287,NC(=O)C[S+]([O-])CC1CNCCC1c1ccc(Cl)cc1,0
CHEMBL365643,COc1cc(N2CCN(CCCCc3c[nH]c4ccc(C#N)cc34)CC2)ccc1C#N,0
CHEMBL321612,COc1ccc2scc(CCNC(=O)C3CC3)c2c1,0
CHEMBL560183,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1cc(Cl)ccc1Cl)Cc1ccccc1F,0
CHEMBL1771689,O=C(c1cccc(F)c1)N1CCCC[C@@H]1c1nc(-c2cccc(F)c2)no1,0
CHEMBL435305,CC1(C)c2cc(O)ccc2CCC1N(C/C=C/c1ccccc1)C/C=C/c1ccccc1,0
CHEMBL585876,CCOc1ccc(Cc2cc([C@@H]3OC(OC(C)C)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,0
CHEMBL130834,Cc1ccc(-c2c3n(c(=O)c4ncccc24)CCCCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C3=O)cc1,0
CHEMBL3959728,Cc1cc(Cl)cc(Cl)c1CNC(=O)C1CCOc2ncccc21,0
CHEMBL3731609,C[C@]1(F)CCN(c2nc(-c3cnc(N)c(OC(F)F)c3)cc([C@H]3C[C@@H](N4CCCOCC4)C3)n2)C1,0
